city_ascii,lat_us,lng_us,country_foreign,language,English,Spanish,French,Arabic,German,Italian,Portuguese,Dutch
Greenville,43.1797,-85.2533,Liberia,['English'],True,False,False,False,False,False,False,False
Greenville,41.88,-71.5549,Liberia,['English'],True,False,False,False,False,False,False,False
Greenville,40.9982,-73.8194,Liberia,['English'],True,False,False,False,False,False,False,False
Greenville,38.8866,-89.3893,Liberia,['English'],True,False,False,False,False,False,False,False
Greenville,31.8437,-86.6379,Liberia,['English'],True,False,False,False,False,False,False,False
Durham,35.9795,-78.9032,United Kingdom,['English'],True,False,False,False,False,False,False,False
Durham,43.1174,-70.9195,United Kingdom,['English'],True,False,False,False,False,False,False,False
Durham,41.4622,-72.6829,United Kingdom,['English'],True,False,False,False,False,False,False,False
Durham,39.6232,-121.7875,United Kingdom,['English'],True,False,False,False,False,False,False,False
Santa Ana,33.7366,-117.8819,El Salvador,['Spanish'],False,True,False,False,False,False,False,False
Santa Rosa,38.4458,-122.7067,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Santa Rosa,38.4458,-122.7067,Brazil,['Portuguese'],False,False,False,False,False,False,True,False
Lincoln,40.8088,-96.6796,United Kingdom,['English'],True,False,False,False,False,False,False,False
Lincoln,40.8088,-96.6796,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,38.8759,-121.2916,United Kingdom,['English'],True,False,False,False,False,False,False,False
Lincoln,38.8759,-121.2916,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,41.9171,-71.4505,United Kingdom,['English'],True,False,False,False,False,False,False,False
Lincoln,41.9171,-71.4505,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,40.1509,-89.3721,United Kingdom,['English'],True,False,False,False,False,False,False,False
Lincoln,40.1509,-89.3721,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,42.4266,-71.3086,United Kingdom,['English'],True,False,False,False,False,False,False,False
Lincoln,42.4266,-71.3086,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Lincoln,33.5935,-86.1372,United Kingdom,['English'],True,False,False,False,False,False,False,False
Lincoln,33.5935,-86.1372,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Irvine,33.6772,-117.7738,United Kingdom,['English'],True,False,False,False,False,False,False,False
Reading,40.34,-75.9267,United Kingdom,['English'],True,False,False,False,False,False,False,False
Reading,42.5351,-71.1056,United Kingdom,['English'],True,False,False,False,False,False,False,False
Reading,39.2241,-84.4332,United Kingdom,['English'],True,False,False,False,False,False,False,False
Salem,44.9232,-123.0245,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,42.5129,-70.902,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,42.7902,-71.2203,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,37.2864,-80.0555,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,40.9049,-80.8491,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,40.054,-111.6721,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,38.6278,-88.9579,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,38.6048,-86.0977,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Salem,39.5681,-75.4724,India,"['Hindi', 'English']",True,False,False,False,False,False,False,False
Scottsdale,33.6872,-111.8651,Australia,['English'],True,False,False,False,False,False,False,False
York,39.9651,-76.7315,United Kingdom,['English'],True,False,False,False,False,False,False,False
York,43.186,-70.6661,United Kingdom,['English'],True,False,False,False,False,False,False,False
York,34.9967,-81.234,United Kingdom,['English'],True,False,False,False,False,False,False,False
York,40.8698,-97.5943,United Kingdom,['English'],True,False,False,False,False,False,False,False
Fontana,34.0968,-117.4599,Malta,"['Maltese', 'English']",True,False,False,False,False,False,False,False
Santa Barbara,34.4285,-119.7202,Honduras,['Spanish'],False,True,False,False,False,False,False,False
Santa Barbara,34.4285,-119.7202,Mexico,['Spanish'],False,True,False,False,False,False,False,False
Santa Barbara,34.4285,-119.7202,Puerto Rico,"['Spanish', 'English']",True,True,False,False,False,False,False,False
Santa Barbara,34.4285,-119.7202,Chile,['Spanish'],False,True,False,False,False,False,False,False
Norwich,41.5495,-72.0882,United Kingdom,['English'],True,False,False,False,False,False,False,False
Norwich,42.5333,-75.5227,United Kingdom,['English'],True,False,False,False,False,False,False,False
Salinas,36.6884,-121.6317,Puerto Rico,"['Spanish', 'English']",True,True,False,False,False,False,False,False
Salinas,36.6884,-121.6317,Ecuador,['Spanish'],False,True,False,False,False,False,False,False
Santa Cruz,36.9789,-122.0346,Bolivia,"['Spanish', 'Quechua', 'Aymara']",False,True,False,False,False,False,False,False
Santa Cruz,36.9789,-122.0346,Brazil,['Portuguese'],False,False,False,False,False,False,True,False
Santa Cruz,36.9789,-122.0346,Philippines,"['Filipino', 'English']",True,False,False,False,False,False,False,False
Santa Cruz,36.9789,-122.0346,Ecuador,['Spanish'],False,True,False,False,False,False,False,False
Vancouver,45.6367,-122.597,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Manchester,42.9848,-71.4447,United Kingdom,['English'],True,False,False,False,False,False,False,False
Manchester,41.7753,-72.5242,United Kingdom,['English'],True,False,False,False,False,False,False,False
Manchester,39.9651,-74.3738,United Kingdom,['English'],True,False,False,False,False,False,False,False
Manchester,38.583,-90.5065,United Kingdom,['English'],True,False,False,False,False,False,False,False
Manchester,35.463,-86.0774,United Kingdom,['English'],True,False,False,False,False,False,False,False
Manchester,37.4902,-77.5396,United Kingdom,['English'],True,False,False,False,False,False,False,False
Manchester,47.5519,-122.5517,United Kingdom,['English'],True,False,False,False,False,False,False,False
Manchester,39.6584,-76.8881,United Kingdom,['English'],True,False,False,False,False,False,False,False
Manchester,37.1464,-83.7635,United Kingdom,['English'],True,False,False,False,False,False,False,False
Alexandria,38.8185,-77.0861,Egypt,['Arabic'],False,False,False,True,False,False,False,False
Alexandria,38.8185,-77.0861,Romania,['Romanian'],False,False,False,False,False,False,False,False
Alexandria,31.2923,-92.4702,Egypt,['Arabic'],False,False,False,True,False,False,False,False
Alexandria,31.2923,-92.4702,Romania,['Romanian'],False,False,False,False,False,False,False,False
Alexandria,45.8777,-95.3766,Egypt,['Arabic'],False,False,False,True,False,False,False,False
Alexandria,45.8777,-95.3766,Romania,['Romanian'],False,False,False,False,False,False,False,False
Alexandria,38.9622,-84.386,Egypt,['Arabic'],False,False,False,True,False,False,False,False
Alexandria,38.9622,-84.386,Romania,['Romanian'],False,False,False,False,False,False,False,False
Alexandria,40.2583,-85.676,Egypt,['Arabic'],False,False,False,True,False,False,False,False
Alexandria,40.2583,-85.676,Romania,['Romanian'],False,False,False,False,False,False,False,False
Panama City,30.1995,-85.6003,Panama,['Spanish'],False,True,False,False,False,False,False,False
Orange,33.8038,-117.8218,Australia,['English'],True,False,False,False,False,False,False,False
Orange,30.121,-93.7616,Australia,['English'],True,False,False,False,False,False,False,False
Orange,41.2827,-73.0272,Australia,['English'],True,False,False,False,False,False,False,False
Orange,38.2486,-78.1127,Australia,['English'],True,False,False,False,False,False,False,False
Orange,42.6066,-72.2931,Australia,['English'],True,False,False,False,False,False,False,False
Santa Maria,34.9333,-120.4432,Brazil,['Portuguese'],False,False,False,False,False,False,True,False
Athens,33.9508,-83.3689,Greece,['Greek'],False,False,False,False,False,False,False,False
Athens,39.3269,-82.0987,Greece,['Greek'],False,False,False,False,False,False,False,False
Athens,34.7847,-86.951,Greece,['Greek'],False,False,False,False,False,False,False,False
Athens,35.4573,-84.6045,Greece,['Greek'],False,False,False,False,False,False,False,False
Athens,32.2041,-95.8321,Greece,['Greek'],False,False,False,False,False,False,False,False
Santa Clara,37.3646,-121.968,Cuba,['Spanish'],False,True,False,False,False,False,False,False
Santa Clara,37.1311,-113.656,Cuba,['Spanish'],False,True,False,False,False,False,False,False
Fort Smith,35.3493,-94.3695,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Amherst,43.0117,-78.7569,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Amherst,42.3645,-72.5069,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Amherst,41.4022,-82.2303,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Amherst,42.8705,-71.6068,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Dover,39.161,-75.5203,United Kingdom,['English'],True,False,False,False,False,False,False,False
Dover,40.8859,-74.5597,United Kingdom,['English'],True,False,False,False,False,False,False,False
Dover,40.0033,-76.8484,United Kingdom,['English'],True,False,False,False,False,False,False,False
Dover,43.1887,-70.8845,United Kingdom,['English'],True,False,False,False,False,False,False,False
Dover,40.5302,-81.4805,United Kingdom,['English'],True,False,False,False,False,False,False,False
Dover,41.6839,-73.5739,United Kingdom,['English'],True,False,False,False,False,False,False,False
Dover,42.2366,-71.2842,United Kingdom,['English'],True,False,False,False,False,False,False,False
Cambridge,42.3759,-71.1185,United Kingdom,['English'],True,False,False,False,False,False,False,False
Cambridge,42.3759,-71.1185,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Cambridge,45.5612,-93.2283,United Kingdom,['English'],True,False,False,False,False,False,False,False
Cambridge,45.5612,-93.2283,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Cambridge,40.0221,-81.5868,United Kingdom,['English'],True,False,False,False,False,False,False,False
Cambridge,40.0221,-81.5868,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Cambridge,38.5515,-76.0787,United Kingdom,['English'],True,False,False,False,False,False,False,False
Cambridge,38.5515,-76.0787,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Brandon,27.9367,-82.3,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Brandon,32.2778,-89.9896,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Brandon,43.5928,-96.5799,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Elgin,42.0385,-88.3229,United Kingdom,['English'],True,False,False,False,False,False,False,False
Elgin,30.3512,-97.3876,United Kingdom,['English'],True,False,False,False,False,False,False,False
Santa Fe,35.6619,-105.9819,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Santa Fe,29.3891,-95.1005,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Levittown,40.7241,-73.5125,Puerto Rico,"['Spanish', 'English']",True,True,False,False,False,False,False,False
Levittown,40.1537,-74.853,Puerto Rico,"['Spanish', 'English']",True,True,False,False,False,False,False,False
Ceres,37.5953,-120.9625,Brazil,['Portuguese'],False,False,False,False,False,False,True,False
San Gabriel,34.0948,-118.099,Ecuador,['Spanish'],False,True,False,False,False,False,False,False
Belleville,40.795,-74.1616,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Belleville,38.5165,-89.99,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Chester,39.8456,-75.3719,United Kingdom,['English'],True,False,False,False,False,False,False,False
Chester,37.3531,-77.4342,United Kingdom,['English'],True,False,False,False,False,False,False,False
Chester,34.705,-81.2132,United Kingdom,['English'],True,False,False,False,False,False,False,False
Chester,37.92,-89.826,United Kingdom,['English'],True,False,False,False,False,False,False,False
Chester,41.357,-74.2769,United Kingdom,['English'],True,False,False,False,False,False,False,False
San Pablo,37.9628,-122.3425,Philippines,"['Filipino', 'English']",True,False,False,False,False,False,False,False
San Carlos,37.4982,-122.268,Venezuela,['Spanish'],False,True,False,False,False,False,False,False
San Carlos,37.4982,-122.268,Nicaragua,['Spanish'],False,True,False,False,False,False,False,False
San Carlos,37.4982,-122.268,Philippines,"['Filipino', 'English']",True,False,False,False,False,False,False,False
San Carlos,37.4982,-122.268,Bolivia,"['Spanish', 'Quechua', 'Aymara']",False,True,False,False,False,False,False,False
Winchester,36.1368,-115.1299,United Kingdom,['English'],True,False,False,False,False,False,False,False
Winchester,39.1735,-78.1746,United Kingdom,['English'],True,False,False,False,False,False,False,False
Winchester,38.0017,-84.1908,United Kingdom,['English'],True,False,False,False,False,False,False,False
Winchester,42.4518,-71.1463,United Kingdom,['English'],True,False,False,False,False,False,False,False
Winchester,35.1898,-86.1075,United Kingdom,['English'],True,False,False,False,False,False,False,False
Winchester,41.9219,-73.1028,United Kingdom,['English'],True,False,False,False,False,False,False,False
Soledad,36.4434,-121.3431,Colombia,['Spanish'],False,True,False,False,False,False,False,False
San Lorenzo,37.6737,-122.1349,Paraguay,"['Spanish', 'Guarani']",False,True,False,False,False,False,False,False
San Lorenzo,37.6737,-122.1349,Puerto Rico,"['Spanish', 'English']",True,True,False,False,False,False,False,False
San Lorenzo,37.6737,-122.1349,Argentina,['Spanish'],False,True,False,False,False,False,False,False
San Lorenzo,37.6737,-122.1349,Bolivia,"['Spanish', 'Quechua', 'Aymara']",False,True,False,False,False,False,False,False
San Fernando,34.2886,-118.4363,Trinidad And Tobago,['English'],True,False,False,False,False,False,False,False
San Fernando,34.2886,-118.4363,Venezuela,['Spanish'],False,True,False,False,False,False,False,False
San Fernando,34.2886,-118.4363,Mexico,['Spanish'],False,True,False,False,False,False,False,False
San Fernando,34.2886,-118.4363,Philippines,"['Filipino', 'English']",True,False,False,False,False,False,False,False
San Fernando,34.2886,-118.4363,Philippines,"['Filipino', 'English']",True,False,False,False,False,False,False,False
San Fernando,34.2886,-118.4363,Chile,['Spanish'],False,True,False,False,False,False,False,False
La Palma,33.8504,-118.0406,Panama,['Spanish'],False,True,False,False,False,False,False,False
Newport,39.0855,-84.4868,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,39.0855,-84.4868,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,41.4803,-71.3205,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,41.4803,-71.3205,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,44.6231,-124.0524,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,44.6231,-124.0524,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,35.9617,-83.1977,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,35.9617,-83.1977,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,35.6234,-91.2322,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,35.6234,-91.2322,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,43.3649,-72.2001,United Kingdom,['English'],True,False,False,False,False,False,False,False
Newport,43.3649,-72.2001,United Kingdom,['English'],True,False,False,False,False,False,False,False
Kingston,41.2652,-75.8875,Jamaica,['English'],True,False,False,False,False,False,False,False
Kingston,41.2652,-75.8875,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Kingston,41.2652,-75.8875,Australia,['English'],True,False,False,False,False,False,False,False
Kingston,41.9295,-73.9968,Jamaica,['English'],True,False,False,False,False,False,False,False
Kingston,41.9295,-73.9968,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Kingston,41.9295,-73.9968,Australia,['English'],True,False,False,False,False,False,False,False
Kingston,41.9862,-70.7482,Jamaica,['English'],True,False,False,False,False,False,False,False
Kingston,41.9862,-70.7482,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Kingston,41.9862,-70.7482,Australia,['English'],True,False,False,False,False,False,False,False
Kingston,41.4738,-71.5236,Jamaica,['English'],True,False,False,False,False,False,False,False
Kingston,41.4738,-71.5236,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Kingston,41.4738,-71.5236,Australia,['English'],True,False,False,False,False,False,False,False
Kingston,35.8713,-84.4959,Jamaica,['English'],True,False,False,False,False,False,False,False
Kingston,35.8713,-84.4959,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Kingston,35.8713,-84.4959,Australia,['English'],True,False,False,False,False,False,False,False
Kingston,42.9156,-71.0665,Jamaica,['English'],True,False,False,False,False,False,False,False
Kingston,42.9156,-71.0665,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Kingston,42.9156,-71.0665,Australia,['English'],True,False,False,False,False,False,False,False
Newman,37.3157,-121.0211,Australia,['English'],True,False,False,False,False,False,False,False
Bristol,40.1028,-74.853,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bristol,36.5572,-82.2154,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bristol,41.6812,-72.9407,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bristol,41.6827,-71.2694,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bristol,36.6179,-82.1607,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bristol,42.5378,-88.0149,United Kingdom,['English'],True,False,False,False,False,False,False,False
Derby,39.8401,-104.9171,United Kingdom,['English'],True,False,False,False,False,False,False,False
Derby,37.5571,-97.2552,United Kingdom,['English'],True,False,False,False,False,False,False,False
Derby,41.3265,-73.0833,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bogota,40.8751,-74.0293,Colombia,['Spanish'],False,True,False,False,False,False,False,False
Guadalupe,34.9608,-120.5735,Sao Tome And Principe,['Portuguese'],False,False,False,False,False,False,True,False
Guadalupe,33.3664,-111.9633,Sao Tome And Principe,['Portuguese'],False,False,False,False,False,False,True,False
Plymouth,41.2404,-75.9505,United Kingdom,['English'],True,False,False,False,False,False,False,False
Plymouth,45.0224,-93.4615,United Kingdom,['English'],True,False,False,False,False,False,False,False
Plymouth,41.8783,-70.6309,United Kingdom,['English'],True,False,False,False,False,False,False,False
Plymouth,41.3482,-86.3187,United Kingdom,['English'],True,False,False,False,False,False,False,False
Plymouth,41.6642,-73.0263,United Kingdom,['English'],True,False,False,False,False,False,False,False
Plymouth,42.3719,-83.468,United Kingdom,['English'],True,False,False,False,False,False,False,False
Plymouth,43.7451,-87.9656,United Kingdom,['English'],True,False,False,False,False,False,False,False
Plymouth,43.7437,-71.7224,United Kingdom,['English'],True,False,False,False,False,False,False,False
Kensington,37.9084,-122.2805,United Kingdom,['English'],True,False,False,False,False,False,False,False
Kensington,41.6298,-72.7714,United Kingdom,['English'],True,False,False,False,False,False,False,False
San Marcos,33.135,-117.1743,Guatemala,['Spanish'],False,True,False,False,False,False,False,False
San Marcos,29.8736,-97.938,Guatemala,['Spanish'],False,True,False,False,False,False,False,False
Mandeville,30.375,-90.0906,Jamaica,['English'],True,False,False,False,False,False,False,False
Portsmouth,36.8468,-76.354,United Kingdom,['English'],True,False,False,False,False,False,False,False
Portsmouth,43.058,-70.7826,United Kingdom,['English'],True,False,False,False,False,False,False,False
Portsmouth,38.7539,-82.9446,United Kingdom,['English'],True,False,False,False,False,False,False,False
Portsmouth,41.5922,-71.2744,United Kingdom,['English'],True,False,False,False,False,False,False,False
Florence,34.1782,-79.7872,Italy,['Italian'],False,False,False,False,False,True,False,False
Florence,34.8303,-87.6654,Italy,['Italian'],False,False,False,False,False,True,False,False
Florence,38.99,-84.6471,Italy,['Italian'],False,False,False,False,False,True,False,False
Florence,33.059,-111.4209,Italy,['Italian'],False,False,False,False,False,True,False,False
Florence,40.0978,-74.7886,Italy,['Italian'],False,False,False,False,False,True,False,False
Florence,43.9913,-124.1062,Italy,['Italian'],False,False,False,False,False,True,False,False
Florence,38.3835,-105.1114,Italy,['Italian'],False,False,False,False,False,True,False,False
Hamilton,40.2046,-74.6765,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Hamilton,40.2046,-74.6765,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Hamilton,40.2046,-74.6765,United Kingdom,['English'],True,False,False,False,False,False,False,False
Hamilton,40.2046,-74.6765,Bermuda,['English'],True,False,False,False,False,False,False,False
Hamilton,40.2046,-74.6765,Australia,['English'],True,False,False,False,False,False,False,False
Hamilton,39.3938,-84.5652,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Hamilton,39.3938,-84.5652,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Hamilton,39.3938,-84.5652,United Kingdom,['English'],True,False,False,False,False,False,False,False
Hamilton,39.3938,-84.5652,Bermuda,['English'],True,False,False,False,False,False,False,False
Hamilton,39.3938,-84.5652,Australia,['English'],True,False,False,False,False,False,False,False
Hamilton,42.6267,-70.858,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Hamilton,42.6267,-70.858,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Hamilton,42.6267,-70.858,United Kingdom,['English'],True,False,False,False,False,False,False,False
Hamilton,42.6267,-70.858,Bermuda,['English'],True,False,False,False,False,False,False,False
Hamilton,42.6267,-70.858,Australia,['English'],True,False,False,False,False,False,False,False
Hamilton,46.2527,-114.1598,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Hamilton,46.2527,-114.1598,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Hamilton,46.2527,-114.1598,United Kingdom,['English'],True,False,False,False,False,False,False,False
Hamilton,46.2527,-114.1598,Bermuda,['English'],True,False,False,False,False,False,False,False
Hamilton,46.2527,-114.1598,Australia,['English'],True,False,False,False,False,False,False,False
Hamilton,34.1346,-87.9755,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Hamilton,34.1346,-87.9755,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Hamilton,34.1346,-87.9755,United Kingdom,['English'],True,False,False,False,False,False,False,False
Hamilton,34.1346,-87.9755,Bermuda,['English'],True,False,False,False,False,False,False,False
Hamilton,34.1346,-87.9755,Australia,['English'],True,False,False,False,False,False,False,False
Melbourne,28.1085,-80.6627,Australia,['English'],True,False,False,False,False,False,False,False
Warwick,41.7062,-71.4334,United Kingdom,['English'],True,False,False,False,False,False,False,False
Warwick,41.7062,-71.4334,Australia,['English'],True,False,False,False,False,False,False,False
Warwick,41.2551,-74.355,United Kingdom,['English'],True,False,False,False,False,False,False,False
Warwick,41.2551,-74.355,Australia,['English'],True,False,False,False,False,False,False,False
Parma,41.3843,-81.7286,Italy,['Italian'],False,False,False,False,False,True,False,False
Parma,41.3843,-81.7286,Russia,['Russian'],False,False,False,False,False,False,False,False
Parma,43.2651,-77.7968,Italy,['Italian'],False,False,False,False,False,True,False,False
Parma,43.2651,-77.7968,Russia,['Russian'],False,False,False,False,False,False,False,False
San Ramon,37.7625,-121.9365,Peru,['Spanish'],False,True,False,False,False,False,False,False
San Ramon,37.7625,-121.9365,Bolivia,"['Spanish', 'Quechua', 'Aymara']",False,True,False,False,False,False,False,False
Bethlehem,40.6266,-75.3679,South Africa,"['Afrikaans', 'English', 'isiXhosa', 'isiZulu', 'Sesotho', 'Setswana', 'siSwati', 'Tshivenda', 'Xitsonga', 'Sepedi', 'isiNdebele']",True,False,False,False,False,False,False,False
Bethlehem,42.5856,-73.8219,South Africa,"['Afrikaans', 'English', 'isiXhosa', 'isiZulu', 'Sesotho', 'Setswana', 'siSwati', 'Tshivenda', 'Xitsonga', 'Sepedi', 'isiNdebele']",True,False,False,False,False,False,False,False
Georgetown,30.6668,-97.6953,Guyana,['English'],True,False,False,False,False,False,False,False
Georgetown,30.6668,-97.6953,"Saint Helena, Ascension, And Tristan Da Cunha",['English'],True,False,False,False,False,False,False,False
Georgetown,30.6668,-97.6953,Australia,['English'],True,False,False,False,False,False,False,False
Georgetown,38.2251,-84.5481,Guyana,['English'],True,False,False,False,False,False,False,False
Georgetown,38.2251,-84.5481,"Saint Helena, Ascension, And Tristan Da Cunha",['English'],True,False,False,False,False,False,False,False
Georgetown,38.2251,-84.5481,Australia,['English'],True,False,False,False,False,False,False,False
Georgetown,31.9849,-81.226,Guyana,['English'],True,False,False,False,False,False,False,False
Georgetown,31.9849,-81.226,"Saint Helena, Ascension, And Tristan Da Cunha",['English'],True,False,False,False,False,False,False,False
Georgetown,31.9849,-81.226,Australia,['English'],True,False,False,False,False,False,False,False
Georgetown,33.3595,-79.2958,Guyana,['English'],True,False,False,False,False,False,False,False
Georgetown,33.3595,-79.2958,"Saint Helena, Ascension, And Tristan Da Cunha",['English'],True,False,False,False,False,False,False,False
Georgetown,33.3595,-79.2958,Australia,['English'],True,False,False,False,False,False,False,False
Georgetown,38.6899,-75.3872,Guyana,['English'],True,False,False,False,False,False,False,False
Georgetown,38.6899,-75.3872,"Saint Helena, Ascension, And Tristan Da Cunha",['English'],True,False,False,False,False,False,False,False
Georgetown,38.6899,-75.3872,Australia,['English'],True,False,False,False,False,False,False,False
Georgetown,42.724,-70.9821,Guyana,['English'],True,False,False,False,False,False,False,False
Georgetown,42.724,-70.9821,"Saint Helena, Ascension, And Tristan Da Cunha",['English'],True,False,False,False,False,False,False,False
Georgetown,42.724,-70.9821,Australia,['English'],True,False,False,False,False,False,False,False
Lima,40.741,-84.1121,Peru,['Spanish'],False,True,False,False,False,False,False,False
Victoria,28.8285,-96.985,Seychelles,"['Seychellois Creole', 'English', 'French']",True,False,True,False,False,False,False,False
Victoria,28.8285,-96.985,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Victoria,28.8285,-96.985,Malta,"['Maltese', 'English']",True,False,False,False,False,False,False,False
Victoria,28.8285,-96.985,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Victoria,28.8285,-96.985,Chile,['Spanish'],False,True,False,False,False,False,False,False
Victoria,44.8634,-93.6586,Seychelles,"['Seychellois Creole', 'English', 'French']",True,False,True,False,False,False,False,False
Victoria,44.8634,-93.6586,Canada,"['English', 'French']",True,False,True,False,False,False,False,False
Victoria,44.8634,-93.6586,Malta,"['Maltese', 'English']",True,False,False,False,False,False,False,False
Victoria,44.8634,-93.6586,Argentina,['Spanish'],False,True,False,False,False,False,False,False
Victoria,44.8634,-93.6586,Chile,['Spanish'],False,True,False,False,False,False,False,False
Wellington,26.6464,-80.2706,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Wellington,40.7007,-105.0057,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Wellington,37.2622,-97.4281,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Gloucester,39.7924,-75.0363,United Kingdom,['English'],True,False,False,False,False,False,False,False
Gloucester,42.626,-70.6897,United Kingdom,['English'],True,False,False,False,False,False,False,False
Rome,34.2662,-85.1862,Italy,['Italian'],False,False,False,False,False,True,False,False
Rome,43.226,-75.491,Italy,['Italian'],False,False,False,False,False,True,False,False
Dublin,37.7161,-121.8964,Ireland,"['Irish', 'English']",True,False,False,False,False,False,False,False
Dublin,40.1112,-83.1453,Ireland,"['Irish', 'English']",True,False,False,False,False,False,False,False
Dublin,32.5359,-82.9279,Ireland,"['Irish', 'English']",True,False,False,False,False,False,False,False
Bangor,44.8322,-68.7906,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bangor,40.8678,-75.2085,United Kingdom,['English'],True,False,False,False,False,False,False,False
San Rafael,37.9904,-122.5222,Argentina,['Spanish'],False,True,False,False,False,False,False,False
San Rafael,37.9904,-122.5222,Bolivia,"['Spanish', 'Quechua', 'Aymara']",False,True,False,False,False,False,False,False
Taunton,41.9036,-71.0943,United Kingdom,['English'],True,False,False,False,False,False,False,False
Stratford,41.207,-73.1305,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Stratford,39.829,-75.0156,New Zealand,"['English', 'Maori']",True,False,False,False,False,False,False,False
Bedford,32.8464,-97.135,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bedford,42.9407,-71.5302,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bedford,41.225,-73.6678,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bedford,38.8602,-86.4895,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bedford,42.497,-71.2783,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bedford,41.3919,-81.5359,United Kingdom,['English'],True,False,False,False,False,False,False,False
Bedford,37.336,-79.5179,United Kingdom,['English'],True,False,False,False,False,False,False,False
Enfield,41.9839,-72.5548,United Kingdom,['English'],True,False,False,False,False,False,False,False
